film,review,sentiment,sentiment_category
Turning Red,agree main point dependent family though independent cute charming,0.3416666666666667,positive
Turning Red,one thing movie missed see worked really well small detail,-0.024999999999999994,neutral
Turning Red,underrated movie honestly loved might considered cringe point since main character preteenteen honestly watch man good charming somewhat relatable obviously depends person still good comedic dramatic timing 55,0.39166666666666666,positive
Turning Red,de slechtste pixar film ooit,0.0,neutral
Turning Red,disney best itâs trying make movie four quadrant rare day regarding nontheatrical release pixarâs reward making disneyâs best movie ever disrespectful understatement,0.7666666666666666,positive
Turning Red,themysteriousmrenter,0.0,neutral
Turning Red,terrible movie terrible story let u go back early 2000s pixar monster inc finding nemo incredibles damn good,-0.24,negative
Turning Red,mostly positive dreamworks movie feel straighter,0.22727272727272727,positive
Turning Red,good emotional story like typical pixar film focus chinese culture chinese canadian family though serious topic hand seems little controversial puberty teenage rebellion,0.0625,neutral
Turning Red,movie represents chinese culture cringy way joke pretty inappropriate,0.125,neutral
Turning Red,pretty good movie character quirky cool could really weird time though however made laugh multiple time also crazy mom made laugh quite bit 3 half star,0.06333333333333332,neutral
Turning Red,film absolute cringe hate much please watch movie rate 7 ð,-0.13333333333333336,neutral
Turning Red,huge fan movie try teach kid thing parent fan otherwise still okay,0.45000000000000007,positive
Turning Red,curti bastante conceito de uma adolecente de se transformar heim panda vermelho toda vez q fica agitada mais ela ficaria melhor se algumas da ideias descartadas fossem reaproveitadas,0.0,neutral
Turning Red,difficult watch,-0.5,negative
Turning Red,absolutely perfect matter much see never get tired seeing,0.26666666666666666,positive
Turning Red,really good cried,0.7,positive
Turning Red,ok guess,0.5,positive
Turning Red,best movie,1.0,positive
Turning Red,delightful movie,1.0,positive
Turning Red,overall found movie enjoyable entertaining laugh bar set pixar turning red one stronger movie pixar movie typically layered appeal almost universal audience always say movie made adult appeal child first turning red definitely appeal certain demographic movie nothing wrong obviously detract ability connect care much generally daughter might feel differently secondly movie tackle pretty coming age mature topic felt like one pixarâs cartoony madeforchildren movie certain polish iâve come expect pixar movie itâs possible trying compensate mature theme making cartoony didnât work said think movie receives way much criticism topic cover think voice hate anything disney lately though felt like movie animation studio could made missed pixar magic,0.060476190476190475,neutral
Turning Red,watched three kid one 9 one 11 one 13 uncomfortable end good laugh goofy scene overall amazing movie,0.26666666666666666,positive
Turning Red,miss pixar strange plot line character,-0.05,neutral
Turning Red,movie really hated thought movie sucked heard others honestly pretty good amazing pixar film definitely great movie none less parent like puberty kid missing,0.1547619047619048,neutral
Turning Red,chore watch would rather watch ruby gillman teenage kraken,0.0,neutral
Turning Red,mi gusto esta propuesta el retro de la ãpoca donde se desarrolla el tema e divertida,0.0,neutral
Turning Red,like gyrating even film,0.0,neutral
Turning Red,weird worst charming cute bestâbut mostly weird,-0.16,neutral
Turning Red,couldnât relate story,0.0,neutral
Turning Red,personally think turning red incredibly unfairly treated movie audience amazing visuals relatable story anyone parent high standard notably asian movie called âtoo matureâ accurately depict adolescence baffled sugar coat people hate one want see messy side teenage girl teenager exactly needed movie showed even weirdest cringiest side teenage year main character relationship mother incredibly relatable get enough accurate exploration messy side motherdaughter relationship think movie show well definitely resembled relationship mother much made cry scene mei comfort younger version mother beautiful impactful even teenage girl mommy issue think mindful enough enjoy movie people expect everything softened sugar coated liking lose real story process,0.10871794871794874,neutral
Turning Red,really enjoyed movie great animation great emotional moment feel major downfall movie caricatureized mom,0.4325,positive
Turning Red,turning red feel like product singular vision beautifully soft pastel colour palette groovy pop soundtrack cute relatable character film deal subject worth exploring particularly emotional chasm grow adolescent parent exemplifies rare pixar film actually life studio reputation innovator,0.12916666666666668,neutral
Turning Red,wonderful personal film film covering topic usually addressed family medium essential film time,0.1875,neutral
Turning Red,fact movie controversial testament indispensability donât see girlâs coming age puberty comedy film every year itâs cute cringey best way solid plot character worth watch half least,0.26904761904761904,positive
Turning Red,honestly meh like fun time middle road,0.3,positive
Turning Red,gorgeous movie family friendship,0.7,positive
Turning Red,movie came daughter 14 12 10 loved still watch day love part dad cook veggie cute panda face expression another cute disneypixar movie negativity criticism,0.55,positive
Turning Red,chance seeing turning red today ill say one favorite pixar movie everâïâïâï,0.0,neutral
Turning Red,movie cue loved love show coming puberty asian tradition perfect explain embarressment young girl reaction raging hormone,0.4600000000000001,positive
Turning Red,turning red fantastic movie strong story great writing astonishing animation memorable character pixars best film one greatest animated film made recent year since soul,0.5148148148148147,positive
Turning Red,æéäåçéå½ä¹æå½çåæï¼åªæåäººäåæç¾å¼åçæå ææåæ¼ç¹æãèºçºäºæ²äººï¼æå é èªªéå¹äçäºæ²å¹¾ä¹ååååéæå ååï¼ç¾ç²çæåèäººæèºæäææ²æèåææåç¹åå¼èªå³æ,0.0,neutral
